ShallowCapsNet, mnist
99.28	3.56	5.49	(12, 11, 10, 9, 8, 8)	(7, 6, 4, 4, 3, 3)	(6, 4)
99.66	2.14	4.94	(18, 17, 16, 15, 14, 14)	(9, 5, 5, 5, 5, 4)	(5, 5)
99.17	8.04	5.35	(7, 6, 5, 4, 3, 3)	(6, 6, 6, 6, 5, 5)	(4, 4)
15.70	16.17	3.20	(5, 4, 3, 2, 1, 1)	(10, 10, 10, 10, 10, 10)	(10, 10)
99.49	3.56	5.58	(12, 11, 10, 9, 8, 8)	(6, 6, 5, 5, 5, 5)	(5, 4)
99.51	2.14	5.76	(18, 17, 16, 15, 14, 14)	(6, 5, 6, 5, 5, 5)	(3, 4)
10.81	16.17	3.20	(5, 4, 3, 2, 1, 1)	(10, 10, 10, 10, 10, 10)	(10, 10)
99.41	4.59	5.89	(10, 9, 8, 7, 6, 6)	(6, 5, 5, 6, 5, 4)	(5, 5)
99.66	7.39	3.20	(5, 5, 5, 4, 5, 3)	(10, 10, 10, 10, 10, 10)	(10, 10)
98.60	7.27	3.20	(5, 3, 4, 5, 4, 5)	(10, 10, 10, 10, 10, 10)	(10, 10)
89.78	10.74	4.00	(6, 5, 4, 3, 2, 2)	(8, 8, 8, 8, 8, 8)	(8, 8)
99.37	3.56	6.40	(12, 11, 10, 9, 8, 8)	(5, 5, 5, 5, 5, 5)	(4, 4)
99.48	6.43	5.35	(8, 7, 6, 5, 4, 4)	(6, 6, 6, 6, 5, 5)	(4, 4)
99.32	6.43	6.38	(8, 7, 6, 5, 4, 4)	(5, 5, 5, 5, 6, 6)	(4, 4)
99.29	4.59	6.40	(10, 9, 8, 7, 6, 6)	(5, 5, 5, 5, 5, 5)	(4, 4)
98.26	10.74	2.67	(6, 5, 4, 3, 2, 2)	(12, 12, 12, 12, 12, 12)	(12, 12)
99.68	7.96	2.91	(6, 4, 4, 4, 5, 3)	(11, 11, 11, 11, 11, 11)	(11, 11)
98.48	10.74	2.91	(6, 5, 4, 3, 2, 2)	(11, 11, 11, 11, 11, 11)	(11, 11)
99.36	2.14	6.40	(18, 17, 16, 15, 14, 14)	(5, 5, 5, 5, 5, 5)	(4, 4)
99.52	8.04	5.35	(7, 6, 5, 4, 3, 3)	(6, 6, 6, 6, 5, 6)	(4, 4)
99.49	8.26	3.56	(5, 5, 6, 3, 3, 3)	(9, 9, 9, 9, 9, 9)	(9, 9)
99.57	6.43	4.76	(8, 7, 6, 5, 4, 4)	(7, 7, 6, 6, 5, 6)	(5, 4)
99.65	4.59	4.50	(10, 9, 8, 7, 6, 6)	(7, 8, 6, 6, 6, 5)	(6, 4)
99.61	8.90	2.67	(6, 4, 4, 4, 3, 3)	(12, 12, 12, 12, 12, 12)	(12, 12)
99.04	10.74	3.56	(6, 5, 4, 3, 2, 2)	(9, 9, 9, 9, 9, 9)	(9, 9)
99.68	2.14	4.98	(18, 17, 16, 15, 14, 14)	(7, 6, 6, 7, 6, 5)	(4, 4)
99.51	8.04	4.74	(7, 6, 5, 4, 3, 3)	(7, 7, 6, 6, 7, 8)	(6, 4)
98.89	10.74	3.20	(6, 5, 4, 3, 2, 2)	(10, 10, 10, 10, 10, 10)	(10, 10)
98.56	6.14	3.56	(5, 3, 4, 5, 6, 7)	(9, 9, 9, 9, 9, 9)	(9, 9)
99.36	8.44	4.00	(5, 5, 4, 3, 4, 4)	(8, 8, 8, 8, 8, 8)	(8, 8)
14.90	16.17	3.56	(5, 4, 3, 2, 1, 1)	(9, 9, 9, 9, 9, 9)	(9, 9)
99.55	9.07	3.20	(7, 4, 4, 3, 4, 3)	(10, 10, 10, 10, 10, 10)	(10, 10)
98.83	10.74	4.10	(6, 5, 4, 3, 2, 2)	(8, 8, 7, 8, 7, 6)	(9, 9)
99.63	3.56	4.87	(12, 11, 10, 9, 8, 8)	(7, 6, 7, 6, 7, 8)	(2, 3)
DeepCaps, fashion-mnist
10.00	10.74	1.60	(6, 5, 4, 3, 2, 2)	(20, 20, 20, 20, 20, 20)	(20, 20)
94.33	3.56	2.91	(12, 11, 10, 9, 8, 8)	(11, 11, 11, 11, 11, 11)	(7, 7)
94.65	2.14	2.67	(18, 17, 16, 15, 14, 14)	(12, 12, 12, 12, 12, 12)	(7, 6)
94.30	3.56	2.91	(12, 11, 10, 9, 8, 8)	(11, 11, 11, 11, 11, 11)	(7, 7)
94.97	5.65	1.00	(11, 7, 6, 6, 5, 5)	(32, 32, 32, 32, 32, 32)	(32, 32)
17.72	8.04	2.46	(7, 6, 5, 4, 3, 3)	(13, 13, 13, 13, 13, 13)	(13, 13)
14.46	8.04	2.00	(7, 6, 5, 4, 3, 3)	(16, 16, 16, 16, 16, 16)	(16, 16)
17.15	8.04	2.46	(7, 6, 5, 4, 3, 3)	(13, 13, 13, 13, 13, 13)	(13, 13)
10.00	10.74	2.00	(6, 5, 4, 3, 2, 2)	(16, 16, 16, 16, 16, 16)	(16, 16)
10.00	10.74	1.00	(6, 5, 4, 3, 2, 2)	(32, 32, 32, 32, 32, 32)	(32, 32)
9.84	16.17	2.46	(5, 4, 3, 2, 1, 1)	(13, 13, 13, 13, 13, 13)	(13, 13)
9.99	16.17	1.60	(5, 4, 3, 2, 1, 1)	(20, 20, 20, 20, 20, 20)	(20, 20)
94.69	4.59	2.81	(10, 9, 8, 7, 6, 6)	(12, 11, 11, 11, 11, 11)	(6, 6)
94.20	5.65	2.46	(9, 7, 6, 6, 5, 5)	(13, 13, 13, 13, 13, 13)	(13, 13)
