ShallowCapsNet, mnist
99.44	6.02	4.16	(5, 5, 4, 4, 4, 4, 4, 5, 5, 4, 5, 6, 6, 6, 6, 6, 5, 6)	(9, 9, 4, 4, 4, 4, 4, 4, 4, 9, 4, 4, 4, 2, 2, 2, 2, 9)	(2, 3)
13.15	13.82	2.91	(2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3)	(11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11)	(11, 11)
99.45	4.37	5.53	(7, 7, 6, 6, 6, 6, 6, 7, 7, 6, 7, 8, 8, 8, 8, 8, 7, 8)	(6, 6, 4, 8, 8, 8, 8, 8, 8, 6, 4, 4, 4, 2, 2, 2, 2, 6)	(2, 3)
99.26	9.60	2.91	(5, 4, 2, 2, 2, 2, 3, 3, 2, 2, 2, 5, 3, 4, 5, 4, 2, 4)	(11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11)	(11, 11)
99.56	5.07	4.16	(6, 6, 5, 5, 5, 5, 5, 6, 6, 5, 6, 7, 7, 7, 7, 7, 6, 7)	(9, 9, 4, 4, 4, 4, 4, 4, 4, 9, 4, 4, 4, 2, 2, 2, 2, 9)	(2, 3)
99.27	8.53	3.19	(5, 4, 2, 2, 2, 2, 3, 3, 2, 2, 2, 6, 3, 6, 6, 6, 2, 4)	(11, 11, 7, 8, 8, 8, 8, 8, 8, 11, 7, 7, 7, 6, 6, 6, 6, 11)	(2, 8)
99.31	2.09	6.12	(15, 15, 14, 14, 14, 14, 14, 15, 15, 14, 15, 16, 16, 16, 16, 16, 15, 16)	(5, 5, 5, 8, 8, 8, 8, 8, 8, 5, 5, 5, 5, 2, 2, 2, 2, 5)	(2, 3)
DeepCaps, fashion-mnist
94.94	3.13	2.92	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(12, 12, 8, 8, 8, 8, 8, 7, 7, 8, 8, 7, 7, 12, 8, 8, 8, 12)	(4, 4)
94.90	6.08	2.03	(8, 7, 7, 3, 3, 4, 4, 5, 5, 3, 3, 7, 4, 8, 2, 5, 3, 8)	(16, 16, 15, 15, 15, 15, 15, 16, 16, 15, 15, 16, 16, 16, 15, 15, 15, 16)	(10, 8)
94.67	5.23	2.57	(8, 7, 3, 2, 3, 7, 3, 3, 3, 3, 7, 8, 7, 8, 8, 8, 3, 8)	(13, 13, 11, 11, 11, 7, 7, 6, 6, 7, 7, 6, 6, 13, 11, 11, 11, 13)	(6, 7)
8.58	14.37	2.00	(3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 3)	(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)	(16, 16)
94.22	6.02	3.89	(7, 6, 3, 2, 3, 6, 4, 3, 3, 3, 6, 7, 3, 7, 7, 7, 3, 7)	(9, 9, 6, 6, 6, 11, 11, 7, 7, 11, 11, 7, 7, 9, 6, 6, 6, 9)	(6, 5)
81.32	9.92	2.00	(4, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 4, 3, 4, 4, 4, 2, 4)	(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)	(16, 16)
94.42	8.36	3.66	(7, 3, 3, 2, 3, 5, 4, 3, 3, 3, 3, 5, 3, 2, 2, 2, 3, 7)	(9, 9, 8, 8, 8, 6, 6, 7, 7, 6, 6, 7, 7, 9, 8, 8, 8, 9)	(4, 4)
94.82	3.13	3.68	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(10, 10, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 10, 5, 5, 5, 10)	(4, 4)
94.92	5.04	2.22	(8, 7, 7, 3, 3, 7, 4, 5, 5, 3, 7, 8, 4, 8, 8, 8, 3, 8)	(16, 16, 10, 10, 10, 10, 10, 11, 11, 10, 10, 11, 11, 16, 10, 10, 10, 16)	(6, 6)
8.63	14.37	2.46	(3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 3)	(13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13)	(13, 13)
94.91	2.10	2.93	(16, 15, 15, 14, 14, 15, 14, 14, 14, 15, 15, 16, 15, 16, 16, 16, 14, 16)	(13, 13, 5, 5, 5, 7, 7, 11, 11, 7, 7, 11, 11, 13, 5, 5, 5, 13)	(5, 5)
94.29	4.43	3.66	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(9, 9, 8, 8, 8, 5, 5, 6, 6, 5, 5, 6, 6, 9, 8, 8, 8, 9)	(4, 3)
94.81	9.12	2.46	(8, 4, 3, 2, 3, 4, 3, 3, 3, 3, 3, 6, 7, 2, 2, 2, 3, 4)	(13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13)	(13, 13)
94.66	9.12	2.93	(8, 4, 3, 2, 3, 4, 3, 3, 3, 3, 3, 6, 7, 2, 2, 2, 3, 4)	(13, 13, 5, 5, 5, 7, 7, 10, 10, 7, 7, 10, 10, 13, 5, 5, 5, 13)	(4, 6)
94.16	7.07	2.98	(7, 3, 3, 2, 3, 5, 4, 3, 3, 3, 3, 5, 3, 7, 2, 7, 3, 7)	(11, 11, 10, 10, 10, 8, 8, 11, 11, 8, 8, 11, 11, 11, 10, 10, 10, 11)	(6, 6)
94.91	6.88	2.00	(8, 7, 7, 3, 3, 4, 4, 5, 5, 3, 3, 7, 4, 2, 2, 5, 3, 7)	(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)	(16, 16)
94.62	4.43	3.56	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(9, 9, 9, 9, 9, 6, 6, 6, 6, 6, 6, 6, 6, 9, 9, 9, 9, 9)	(4, 4)
8.68	14.37	2.91	(3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 3)	(11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11)	(11, 11)
94.45	3.13	4.02	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(9, 9, 5, 5, 5, 5, 5, 6, 6, 5, 5, 6, 6, 9, 5, 5, 5, 9)	(4, 4)
89.30	7.57	2.00	(5, 4, 4, 3, 3, 4, 3, 3, 3, 4, 4, 5, 4, 5, 5, 5, 3, 5)	(16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16)	(16, 16)
94.97	4.43	3.38	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(10, 10, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 10, 8, 8, 8, 10)	(5, 5)
