ShallowCapsNet, mnist
99.44	6.02	4.16	(5, 5, 4, 4, 4, 4, 4, 5, 5, 4, 5, 6, 6, 6, 6, 6, 5, 6)	(9, 9, 4, 4, 4, 4, 4, 4, 4, 9, 4, 4, 4, 2, 2, 2, 2, 9)	(2, 3)
98.94	7.09	3.95	(5, 5, 2, 2, 2, 2, 3, 2, 2, 2, 5, 6, 6, 6, 6, 6, 5, 6)	(9, 9, 5, 7, 7, 7, 7, 7, 7, 9, 5, 5, 5, 5, 5, 5, 5, 9)	(2, 4)
99.56	8.25	2.79	(6, 3, 4, 2, 2, 2, 2, 2, 2, 2, 3, 5, 3, 5, 7, 4, 2, 6)	(12, 12, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10, 10, 4, 4, 4, 4, 12)	(2, 8)
DeepCaps, fashion-mnist
94.94	3.13	2.92	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(12, 12, 8, 8, 8, 8, 8, 7, 7, 8, 8, 7, 7, 12, 8, 8, 8, 12)	(4, 4)
94.68	2.10	3.39	(16, 15, 15, 14, 14, 15, 14, 14, 14, 15, 15, 16, 15, 16, 16, 16, 14, 16)	(11, 11, 5, 5, 5, 6, 6, 7, 7, 6, 6, 7, 7, 11, 5, 5, 5, 11)	(4, 4)
94.61	6.25	2.56	(8, 4, 3, 2, 3, 4, 3, 3, 3, 3, 3, 6, 7, 8, 2, 8, 3, 8)	(13, 13, 11, 11, 11, 13, 13, 11, 11, 13, 13, 11, 11, 13, 11, 11, 11, 13)	(6, 8)
94.22	6.02	3.89	(7, 6, 3, 2, 3, 6, 4, 3, 3, 3, 6, 7, 3, 7, 7, 7, 3, 7)	(9, 9, 6, 6, 6, 11, 11, 7, 7, 11, 11, 7, 7, 9, 6, 6, 6, 9)	(6, 5)
94.42	8.36	3.66	(7, 3, 3, 2, 3, 5, 4, 3, 3, 3, 3, 5, 3, 2, 2, 2, 3, 7)	(9, 9, 8, 8, 8, 6, 6, 7, 7, 6, 6, 7, 7, 9, 8, 8, 8, 9)	(4, 4)
94.15	5.14	4.02	(7, 6, 6, 5, 5, 6, 5, 5, 5, 6, 6, 7, 6, 7, 7, 7, 5, 7)	(9, 9, 5, 5, 5, 5, 5, 6, 6, 5, 5, 6, 6, 9, 5, 5, 5, 9)	(4, 4)
94.65	7.47	2.97	(8, 4, 3, 2, 3, 4, 3, 3, 3, 3, 3, 6, 7, 2, 2, 2, 3, 8)	(10, 10, 13, 13, 13, 8, 8, 7, 7, 8, 8, 7, 7, 10, 13, 13, 13, 10)	(8, 5)
94.82	3.13	3.68	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(10, 10, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 10, 5, 5, 5, 10)	(4, 4)
94.58	2.10	4.02	(16, 15, 15, 14, 14, 15, 14, 14, 14, 15, 15, 16, 15, 16, 16, 16, 14, 16)	(9, 9, 5, 5, 5, 5, 5, 6, 6, 5, 5, 6, 6, 9, 5, 5, 5, 9)	(4, 4)
94.29	4.43	3.66	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(9, 9, 8, 8, 8, 5, 5, 6, 6, 5, 5, 6, 6, 9, 8, 8, 8, 9)	(4, 3)
94.97	4.43	3.38	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(10, 10, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 10, 8, 8, 8, 10)	(5, 5)
94.62	4.43	3.56	(8, 7, 7, 6, 6, 7, 6, 6, 6, 7, 7, 8, 7, 8, 8, 8, 6, 8)	(9, 9, 9, 9, 9, 6, 6, 6, 6, 6, 6, 6, 6, 9, 9, 9, 9, 9)	(4, 4)
94.90	6.08	2.03	(8, 7, 7, 3, 3, 4, 4, 5, 5, 3, 3, 7, 4, 8, 2, 5, 3, 8)	(16, 16, 15, 15, 15, 15, 15, 16, 16, 15, 15, 16, 16, 16, 15, 15, 15, 16)	(10, 8)
94.67	5.23	2.57	(8, 7, 3, 2, 3, 7, 3, 3, 3, 3, 7, 8, 7, 8, 8, 8, 3, 8)	(13, 13, 11, 11, 11, 7, 7, 6, 6, 7, 7, 6, 6, 13, 11, 11, 11, 13)	(6, 7)
94.16	7.07	2.98	(7, 3, 3, 2, 3, 5, 4, 3, 3, 3, 3, 5, 3, 7, 2, 7, 3, 7)	(11, 11, 10, 10, 10, 8, 8, 11, 11, 8, 8, 11, 11, 11, 10, 10, 10, 11)	(6, 6)
94.45	3.13	4.02	(11, 10, 10, 9, 9, 10, 9, 9, 9, 10, 10, 11, 10, 11, 11, 11, 9, 11)	(9, 9, 5, 5, 5, 5, 5, 6, 6, 5, 5, 6, 6, 9, 5, 5, 5, 9)	(4, 4)
94.92	5.04	2.22	(8, 7, 7, 3, 3, 7, 4, 5, 5, 3, 7, 8, 4, 8, 8, 8, 3, 8)	(16, 16, 10, 10, 10, 10, 10, 11, 11, 10, 10, 11, 11, 16, 10, 10, 10, 16)	(6, 6)
94.91	2.10	2.93	(16, 15, 15, 14, 14, 15, 14, 14, 14, 15, 15, 16, 15, 16, 16, 16, 14, 16)	(13, 13, 5, 5, 5, 7, 7, 11, 11, 7, 7, 11, 11, 13, 5, 5, 5, 13)	(5, 5)
94.66	9.12	2.93	(8, 4, 3, 2, 3, 4, 3, 3, 3, 3, 3, 6, 7, 2, 2, 2, 3, 4)	(13, 13, 5, 5, 5, 7, 7, 10, 10, 7, 7, 10, 10, 13, 5, 5, 5, 13)	(4, 6)
DeepCaps, cifar10
90.49	2.06	2.91	(15, 16, 14, 14, 15, 16, 15, 14, 14, 16, 16, 15, 15, 14, 16, 15, 14, 16)	(11, 11, 11, 11, 11, 7, 10, 10, 11, 7, 11, 11, 10, 11, 7, 10, 7, 11)	(8, 5)
90.35	5.29	2.10	(10, 8, 3, 4, 7, 11, 6, 4, 5, 8, 11, 5, 5, 3, 6, 6, 5, 6)	(16, 16, 13, 13, 13, 11, 12, 12, 13, 11, 13, 13, 12, 16, 11, 12, 11, 16)	(12, 5)
90.84	3.05	2.84	(10, 11, 9, 9, 10, 11, 10, 9, 9, 11, 11, 10, 10, 9, 11, 10, 9, 11)	(12, 12, 9, 9, 9, 8, 10, 10, 9, 8, 9, 9, 10, 12, 8, 10, 8, 12)	(10, 4)
90.85	5.24	2.37	(10, 10, 6, 4, 6, 10, 10, 4, 4, 7, 9, 6, 5, 3, 7, 5, 6, 6)	(14, 14, 12, 12, 12, 11, 11, 11, 12, 11, 12, 12, 11, 14, 11, 11, 11, 14)	(12, 8)
91.08	3.29	1.75	(11, 11, 5, 4, 11, 11, 11, 9, 10, 11, 12, 11, 11, 10, 11, 11, 6, 9)	(18, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 19, 19, 19, 18)	(16, 13)
91.00	2.06	2.33	(15, 16, 14, 14, 15, 16, 15, 14, 14, 16, 16, 15, 15, 14, 16, 15, 14, 16)	(13, 13, 16, 16, 16, 8, 9, 9, 16, 8, 16, 16, 9, 13, 8, 9, 8, 13)	(8, 5)
90.52	3.05	3.04	(10, 11, 9, 9, 10, 11, 10, 9, 9, 11, 11, 10, 10, 9, 11, 10, 9, 11)	(11, 11, 9, 9, 9, 7, 9, 9, 9, 7, 9, 9, 9, 11, 7, 9, 7, 11)	(8, 4)
91.11	2.06	2.17	(15, 16, 14, 14, 15, 16, 15, 14, 14, 16, 16, 15, 15, 14, 16, 15, 14, 16)	(16, 16, 11, 11, 11, 8, 16, 16, 11, 8, 11, 11, 16, 16, 8, 16, 8, 16)	(12, 4)
